Building classifier model for 2 classes...
Start at 20-Jun-2017 14:44:37
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures

Iteration 36 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             220    6.689210e+01    2.228964e-02    6.880952e+01    6.871508e+01     5 6 7 10 14 
       2             353    6.531756e+01    4.641174e-02    7.333333e+01    6.201117e+01     6 7 9 12 13 15 16 17 
       3             351    6.796237e+01    4.104561e-02    7.119048e+01    7.039106e+01     5 6 8 12 13 14 
       4              34    6.796237e+01    3.718413e-03    7.380952e+01    5.810056e+01     5 6 8 9 11 14 16 17 
       5             277    6.159954e+01    3.512868e-02    7.333333e+01    5.307263e+01     3 6 8 11 12 15 
       6             208    6.796237e+01    1.906169e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 14 15 
       7              18    6.743459e+01    2.560219e-03    6.880952e+01    6.871508e+01     5 6 8 10 
       8             420    6.105411e+01    5.698975e-02    7.119048e+01    6.089385e+01     4 6 8 9 14 
       9             312    6.796531e+01    3.041473e-02    7.119048e+01    6.983240e+01     5 6 8 11 12 14 15 
      10             216    6.690386e+01    2.388325e-02    7.119048e+01    6.927374e+01     5 6 9 10 12 14 16 17 
      11             351    6.637314e+01    4.791982e-02    6.880952e+01    6.871508e+01     5 6 7 10 14 
      12             420    6.796531e+01    4.645653e-02    8.071429e+01    6.145251e+01     5 6 9 10 11 12 13 14 17 
      13             260    6.532345e+01    3.075777e-02    6.880952e+01    6.871508e+01     5 11 16 
      14              68    6.796531e+01    6.551075e-03    7.452381e+01    5.865922e+01     5 6 8 10 13 14 16 17 
      15             268    6.690386e+01    3.396116e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 16 17 
      16             418    6.796237e+01    5.886140e-02    7.095238e+01    7.150838e+01     5 6 9 10 14 15 16 
      17             348    6.743459e+01    4.164212e-02    7.476190e+01    6.256983e+01     5 6 7 12 14 15 17 
      18             338    6.795943e+01    3.969521e-02    6.880952e+01    6.871508e+01     5 6 8 16 
      19             110    6.796531e+01    9.498499e-03    7.095238e+01    7.094972e+01     5 6 8 10 14 16 17 
      20              61    6.796237e+01    4.333898e-03    7.119048e+01    6.927374e+01     5 6 8 10 13 14 16 
gBest = 6.796531e+01

Iteration 37 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             187    6.689210e+01    2.108355e-02    8.166667e+01    6.033520e+01     5 6 8 9 10 11 14 15 16 
       2             420    6.531756e+01    4.564449e-02    8.071429e+01    5.754190e+01     5 7 9 11 12 13 14 16 17 
       3             251    6.796237e+01    2.877541e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 16 
       4              62    6.796237e+01    6.493228e-03    7.428571e+01    5.754190e+01     5 6 8 10 12 15 16 17 
       5              95    6.159954e+01    9.909963e-03    8.261905e+01    6.145251e+01     4 5 6 8 10 11 12 13 15 16 17 
       6              47    6.796237e+01    5.112974e-03    6.880952e+01    6.871508e+01     5 6 8 10 12 
       7             173    6.743459e+01    1.537531e-02    6.880952e+01    6.871508e+01     5 6 8 10 16 
       8              62    6.105411e+01    5.925638e-03    7.547619e+01    5.977654e+01     4 7 9 10 11 14 16 17 
       9             227    6.796531e+01    2.649447e-02    7.119048e+01    6.983240e+01     5 6 8 11 12 13 17 
      10             389    6.743165e+01    4.643196e-02    7.095238e+01    7.094972e+01     5 6 8 11 13 16 17 
      11             353    6.795943e+01    4.824545e-02    7.095238e+01    7.150838e+01     5 6 10 11 13 15 16 17 
      12             193    6.796531e+01    2.041488e-02    7.095238e+01    6.983240e+01     5 6 8 12 14 15 16 
      13              89    6.532345e+01    7.752500e-03    7.119048e+01    5.698324e+01     5 8 9 10 13 14 16 17 
      14             191    6.796531e+01    2.155349e-02    7.452381e+01    5.865922e+01     5 6 8 11 12 13 14 15 17 
      15             345    6.690386e+01    5.173589e-02    7.119048e+01    6.983240e+01     5 6 8 11 14 16 17 
      16             186    6.796237e+01    1.849565e-02    7.380952e+01    5.754190e+01     5 6 8 10 11 12 14 17 
      17             420    6.743459e+01    4.537515e-02    8.190476e+01    5.865922e+01     5 6 8 9 10 12 13 15 17 
      18             327    6.796237e+01    3.512184e-02    7.095238e+01    7.150838e+01     5 6 8 11 12 13 14 
      19              19    6.796531e+01    3.014291e-03    7.119048e+01    6.983240e+01     5 6 8 10 13 15 
      20             207    6.796237e+01    2.374018e-02    7.119048e+01    6.927374e+01     5 6 8 10 13 14 
gBest = 6.796531e+01

Iteration 38 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             170    6.689210e+01    1.942588e-02    8.190476e+01    5.698324e+01     5 6 7 9 11 12 15 16 17 
       2             289    6.531756e+01    2.829801e-02    6.952381e+01    6.871508e+01     6 8 9 11 14 16 17 
       3             265    6.796237e+01    2.781968e-02    6.880952e+01    6.871508e+01     5 6 8 14 15 
       4             357    6.796237e+01    4.156997e-02    8.190476e+01    5.865922e+01     5 6 8 9 12 13 14 15 17 
       5             420    6.159954e+01    4.163963e-02    7.261905e+01    5.977654e+01     3 4 8 9 12 13 16 
       6             125    6.796237e+01    1.044832e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 14 17 
       7             395    6.743459e+01    5.017401e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 13 14 
       8              20    6.105411e+01    3.474894e-03    7.880952e+01    6.201117e+01     4 5 8 9 10 13 14 15 16 17 
       9             383    6.796531e+01    5.221391e-02    7.095238e+01    7.150838e+01     5 6 8 11 13 14 
      10             420    6.743165e+01    5.319203e-02    7.380952e+01    5.754190e+01     5 6 8 10 11 13 15 16 
      11             420    6.795943e+01    4.302984e-02    7.619048e+01    5.586592e+01     5 7 8 9 10 15 16 17 
      12              64    6.796531e+01    5.994371e-03    7.119048e+01    6.983240e+01     5 6 9 10 12 13 
      13             383    6.532345e+01    4.154851e-02    6.952381e+01    6.871508e+01     6 8 10 11 12 13 
      14             396    6.796531e+01    4.256768e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 
      15             176    6.690386e+01    1.479155e-02    7.119048e+01    6.983240e+01     5 6 8 12 13 17 
      16             126    6.796237e+01    8.301740e-03    7.119048e+01    7.039106e+01     5 6 8 11 14 17 
      17             420    6.743459e+01    5.430513e-02    7.476190e+01    6.201117e+01     5 6 7 9 14 15 17 
      18               7    6.796237e+01    1.933538e-03    6.880952e+01    6.983240e+01     5 6 8 10 11 14 16 
      19             310    6.796531e+01    3.789821e-02    7.095238e+01    7.039106e+01     5 6 8 10 14 15 16 
      20              51    6.796237e+01    4.705864e-03    7.119048e+01    6.983240e+01     5 6 8 10 12 16 
gBest = 6.796531e+01

Iteration 39 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              87    6.689210e+01    8.432986e-03    7.119048e+01    6.983240e+01     5 6 7 8 14 16 
       2             347    6.531756e+01    4.112989e-02    7.023810e+01    6.256983e+01     7 10 11 13 15 16 17 
       3             321    6.796237e+01    3.405290e-02    7.119048e+01    6.983240e+01     5 6 9 10 11 12 13 15 
       4             356    6.796237e+01    4.056790e-02    7.380952e+01    5.698324e+01     5 6 8 9 10 12 13 14 
       5             420    6.159954e+01    4.297635e-02    7.404762e+01    5.865922e+01     3 4 5 9 11 13 16 17 
       6             349    6.796237e+01    3.924145e-02    7.404762e+01    5.810056e+01     5 6 8 10 12 15 16 17 
       7             165    6.743459e+01    1.663614e-02    7.380952e+01    5.865922e+01     5 6 8 11 12 13 15 16 
       8             377    6.105411e+01    4.253441e-02    7.452381e+01    5.530726e+01     4 5 6 11 12 14 15 16 17 
       9              78    6.796531e+01    6.909357e-03    7.119048e+01    6.983240e+01     5 6 8 11 13 16 17 
      10             171    6.743165e+01    1.479403e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 15 16 
      11             135    6.795943e+01    1.258028e-02    7.119048e+01    6.983240e+01     5 6 9 10 11 13 16 17 
      12              17    6.796531e+01    2.726608e-03    6.880952e+01    6.871508e+01     5 6 9 10 17 
      13             366    6.532345e+01    4.519290e-02    7.023810e+01    6.256983e+01     7 8 9 10 11 12 17 
      14             420    6.796531e+01    5.388465e-02    7.119048e+01    7.039106e+01     5 6 8 10 12 17 
      15              40    6.690386e+01    4.361889e-03    7.119048e+01    6.927374e+01     5 6 8 12 13 15 
      16             420    6.796237e+01    4.824762e-02    7.095238e+01    7.039106e+01     5 6 9 11 13 15 
      17             339    6.743459e+01    4.606839e-02    8.214286e+01    5.865922e+01     5 6 7 9 11 12 13 14 15 16 
      18              77    6.796237e+01    6.851509e-03    7.119048e+01    6.983240e+01     5 6 8 10 15 17 
      19             114    6.796531e+01    7.786711e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
      20              87    6.796237e+01    8.144059e-03    7.119048e+01    6.983240e+01     5 6 8 10 12 15 
gBest = 6.796531e+01

Iteration 40 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             334    6.689210e+01    3.868412e-02    8.214286e+01    5.921788e+01     5 6 7 9 11 12 13 16 17 
       2             288    6.531756e+01    3.191037e-02    6.880952e+01    6.871508e+01     6 11 15 16 17 
       3             420    6.796237e+01    4.936539e-02    7.119048e+01    6.983240e+01     5 6 8 14 15 16 
       4              90    6.796237e+01    8.147169e-03    7.119048e+01    6.983240e+01     5 6 8 9 10 14 17 
       5             420    6.159954e+01    4.445395e-02    7.261905e+01    5.977654e+01     3 4 8 12 13 14 15 
       6             393    6.796237e+01    5.713873e-02    7.095238e+01    7.039106e+01     5 6 8 10 12 16 17 
       7             420    6.743459e+01    5.280327e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 17 
       8             420    6.105411e+01    4.585908e-02    8.166667e+01    5.977654e+01     4 5 8 9 12 13 14 15 16 
       9             376    6.796531e+01    3.865178e-02    7.095238e+01    7.150838e+01     5 6 8 11 13 14 15 
      10             404    6.743165e+01    5.537749e-02    7.119048e+01    7.039106e+01     5 6 8 12 14 16 
      11             182    6.795943e+01    1.884616e-02    7.380952e+01    5.698324e+01     5 6 8 10 12 13 14 15 17 
      12              62    6.796531e+01    6.109755e-03    7.119048e+01    6.983240e+01     5 6 9 10 12 13 
      13             188    6.532345e+01    2.147573e-02    6.880952e+01    6.871508e+01     6 8 9 12 17 
      14              44    6.796531e+01    5.091203e-03    7.452381e+01    5.865922e+01     5 6 8 10 13 14 15 16 
      15             420    6.690386e+01    5.854728e-02    7.404762e+01    5.865922e+01     5 6 8 12 13 14 15 16 
      16             109    6.796237e+01    9.585582e-03    7.095238e+01    7.094972e+01     5 6 9 11 12 13 14 
      17             420    6.743459e+01    4.897134e-02    7.476190e+01    6.145251e+01     5 6 7 10 11 12 13 14 15 
      18              97    6.796237e+01    8.885191e-03    7.119048e+01    6.983240e+01     5 6 8 11 13 15 17 
      19             420    6.796531e+01    4.836892e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 17 
      20             212    6.796237e+01    1.958791e-02    6.880952e+01    6.871508e+01     5 6 8 10 12 
gBest = 6.796531e+01

Iteration 41 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1               7    6.689210e+01    3.056588e-03    6.857143e+01    6.871508e+01     5 6 8 9 11 12 
       2               2    6.531756e+01    1.955308e-03    6.809524e+01    6.703911e+01     5 7 9 10 13 14 15 
       3             373    6.796237e+01    4.667703e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 14 
       4             206    6.796237e+01    2.027618e-02    7.428571e+01    5.754190e+01     5 6 8 10 11 14 16 17 
       5             230    6.159954e+01    2.667579e-02    7.690476e+01    5.642458e+01     4 6 7 8 10 11 12 15 17 
       6             367    6.796237e+01    4.226476e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 15 
       7             420    6.743459e+01    5.081095e-02    7.095238e+01    6.983240e+01     5 6 8 10 15 16 
       8             175    6.105411e+01    1.605673e-02    7.119048e+01    6.089385e+01     4 9 10 13 16 
       9              75    6.796531e+01    5.458815e-03    7.452381e+01    5.865922e+01     5 6 8 11 12 13 14 15 16 
      10             382    6.743165e+01    4.886124e-02    7.119048e+01    7.039106e+01     5 6 8 11 14 17 
      11             327    6.795943e+01    4.006251e-02    8.214286e+01    5.977654e+01     5 6 8 10 12 13 14 15 16 17 
      12               2    6.796531e+01    2.442658e-03    6.880952e+01    6.871508e+01     5 6 8 11 14 15 16 17 
      13             285    6.532345e+01    3.372417e-02    7.142857e+01    6.201117e+01     5 7 8 12 14 15 17 
      14             340    6.796531e+01    4.514252e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 16 
      15             308    6.690386e+01    3.084361e-02    7.095238e+01    7.039106e+01     5 6 8 11 12 13 
      16             420    6.796237e+01    6.206509e-02    6.880952e+01    6.871508e+01     5 6 8 11 13 
      17             148    6.743459e+01    1.158008e-02    6.880952e+01    6.871508e+01     5 6 8 9 11 
      18             141    6.796237e+01    9.247827e-03    7.119048e+01    6.927374e+01     5 6 8 11 12 15 16 
      19             170    6.796531e+01    1.690111e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 17 
      20             393    6.796531e+01    4.325874e-02    7.095238e+01    7.150838e+01     5 6 8 10 13 16 
gBest = 6.796531e+01

Iteration 42 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             206    6.689210e+01    1.941655e-02    6.880952e+01    6.871508e+01     5 6 8 11 17 
       2             420    6.531756e+01    5.776603e-02    7.476190e+01    6.256983e+01     5 6 7 10 11 12 13 14 
       3             378    6.796237e+01    4.729034e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 14 
       4             420    6.796237e+01    4.369042e-02    7.119048e+01    7.039106e+01     5 6 8 11 12 17 
